engine_size,mileage,doors,owner_count,horsepower,car_age,brand_ford,brand_honda,brand_hyundai,brand_tesla,fuel_type_electric,fuel_type_hybrid,fuel_type_petrol,transmission_manual,mileage_per_year,hp_per_engine,age_x_mileage,multi_owner,is_new_car,price
2,77894,3,1,214,6,0,0,0,0,0,0,1,0,12982.33,107.0,467364,0,0,49533
4,189156,2,2,171,18,0,1,0,0,0,1,0,1,10508.67,42.75,3404808,0,0,40078
5,68138,4,2,190,2,1,0,0,0,1,0,0,1,34069.0,38.0,136276,0,1,65675
2,27588,3,2,245,3,0,0,1,0,0,0,0,1,9196.0,122.5,82764,0,1,54487
4,67901,4,2,132,13,0,0,0,0,0,1,0,0,5223.15,33.0,882713,0,0,51810
4,153743,3,2,365,4,0,0,1,0,1,0,0,0,38435.75,91.25,614972,0,0,65440
1,88038,3,1,153,13,0,1,0,0,0,0,1,0,6772.15,153.0,1144494,0,0,37327
2,167717,2,2,84,14,0,0,1,0,0,1,0,0,11979.79,42.0,2348038,0,0,34369
2,143709,3,1,203,14,0,0,0,0,0,0,1,0,10264.93,101.5,2011926,0,0,40104
4,136732,4,2,190,18,0,1,0,0,0,0,1,1,7596.22,47.5,2461176,0,0,44559
1,112211,3,1,388,20,0,0,1,0,0,1,0,1,5610.55,388.0,2244220,0,0,40246
4,11922,4,1,197,17,1,0,0,0,0,1,0,1,701.29,49.25,202674,0,0,51719
2,98697,2,1,357,16,0,0,0,1,0,1,0,0,6168.56,178.5,1579152,0,0,48723
3,180793,4,3,370,20,0,1,0,0,0,1,0,0,9039.65,123.33,3615860,1,0,45980
2,193328,3,1,249,6,0,0,0,1,0,1,0,1,32221.33,124.5,1159968,0,0,46163
3,122217,4,1,151,16,0,1,0,0,0,0,1,0,7638.56,50.33,1955472,0,0,41580
4,74506,4,2,82,8,1,0,0,0,0,0,0,0,9313.25,20.5,596048,0,0,51293
4,129338,3,1,93,13,0,0,0,1,0,0,0,0,9949.08,23.25,1681394,0,0,43731
4,32843,4,1,237,13,0,0,0,0,0,1,0,1,2526.38,59.25,426959,0,0,58038
1,145118,3,4,339,16,0,0,0,0,0,0,1,1,9069.88,339.0,2321888,1,0,32995
3,108064,2,3,139,12,0,0,0,0,0,0,0,0,9005.33,46.33,1296768,1,0,46430
1,131417,4,4,387,20,0,0,1,0,0,0,0,0,6570.85,387.0,2628340,1,0,34816
2,121585,2,2,158,17,1,0,0,0,0,0,0,0,7152.06,79.0,2066945,0,0,36951
3,35346,4,3,258,18,0,0,0,0,0,0,1,0,1963.67,86.0,636228,1,0,48155
2,128152,4,3,326,19,0,1,0,0,0,1,0,1,6744.84,163.0,2434888,1,0,38483
3,116769,2,4,286,13,0,0,1,0,0,1,0,0,8982.23,95.33,1517997,1,0,46735
5,107391,4,3,101,12,0,0,1,0,0,1,0,1,8949.25,20.2,1288692,1,0,46858
1,189598,4,4,210,19,0,0,0,0,1,0,0,1,9978.84,210.0,3602362,1,0,27120
3,78143,2,1,230,7,0,0,0,0,1,0,0,1,11163.29,76.67,547001,0,0,53473
2,41787,4,4,101,7,1,0,0,0,1,0,0,0,5969.57,50.5,292509,1,0,44897
1,38583,3,3,381,17,0,0,0,0,0,0,1,1,2269.59,381.0,655911,1,0,42285
1,148635,4,3,221,15,0,0,0,0,0,0,0,1,9909.0,221.0,2229525,1,0,34788
4,182132,4,2,329,10,0,0,0,0,0,0,0,0,18213.2,82.25,1821320,0,0,55086
4,126943,4,2,285,18,0,0,0,1,0,0,1,0,7052.39,71.25,2284974,0,0,49433
4,169762,2,2,348,13,0,1,0,0,0,0,1,0,13058.62,87.0,2206906,0,0,52885
5,116233,3,2,354,18,0,0,0,1,0,1,0,1,6457.39,70.8,2092194,0,0,55241
1,19925,3,3,167,7,0,0,0,1,0,1,0,0,2846.43,167.0,139475,1,0,44650
2,88184,4,2,99,8,0,0,1,0,1,0,0,1,11023.0,49.5,705472,0,0,39676
3,156180,2,4,159,8,0,0,0,0,1,0,0,1,19522.5,53.0,1249440,1,0,43232
2,81515,2,1,217,19,0,1,0,0,0,0,1,0,4290.26,108.5,1548785,0,0,41002
2,141427,3,3,213,8,1,0,0,0,1,0,0,1,17678.38,106.5,1131416,1,0,46108
2,51069,2,2,136,2,1,0,0,0,0,0,0,1,25534.5,68.0,102138,0,1,49092
3,105854,4,3,127,15,0,0,0,0,0,0,1,1,7056.93,42.33,1587810,1,0,36648
3,59471,4,2,350,5,0,0,0,0,0,0,1,1,11894.2,116.67,297355,0,0,63187
1,37705,2,3,348,19,1,0,0,0,0,0,0,0,1984.47,348.0,716395,1,0,42942
2,179981,4,2,305,13,0,0,0,0,0,1,0,1,13844.69,152.5,2339753,0,0,43919
3,133501,3,1,197,4,0,0,0,0,0,1,0,0,33375.25,65.67,534004,0,0,50846
3,121361,4,2,278,19,0,0,0,1,0,0,0,1,6387.42,92.67,2305859,0,0,41307
1,189811,2,4,255,11,0,0,0,0,0,0,0,1,17255.55,255.0,2087921,1,0,33794
4,92273,3,3,238,5,0,0,1,0,1,0,0,0,18454.6,59.5,461365,1,0,58699
1,28241,4,3,241,15,0,0,0,0,0,0,1,1,1882.73,241.0,423615,1,0,38830
2,163486,3,4,329,19,0,1,0,0,1,0,0,1,8604.53,164.5,3106234,1,0,34187
4,55818,2,4,274,19,0,0,0,0,0,0,0,1,2937.79,68.5,1060542,1,0,48981
3,156967,4,1,204,8,0,1,0,0,1,0,0,1,19620.88,68.0,1255736,0,0,49682
2,97307,4,3,115,6,0,1,0,0,0,0,0,1,16217.83,57.5,583842,1,0,41378
3,198481,3,1,78,19,0,0,1,0,1,0,0,1,10446.37,26.0,3771139,0,0,31620
3,191396,4,3,230,14,0,0,0,0,1,0,0,0,13671.14,76.67,2679544,1,0,42651
4,71920,4,3,358,18,0,0,0,0,0,1,0,0,3995.56,89.5,1294560,1,0,52891
3,189627,4,1,390,13,0,0,0,0,0,0,0,0,14586.69,130.0,2465151,0,0,56753
3,123642,4,3,175,7,0,0,0,0,1,0,0,1,17663.14,58.33,865494,1,0,48796
3,70453,2,3,359,14,0,0,0,0,0,0,1,1,5032.36,119.67,986342,1,0,50212
1,27689,4,1,157,14,0,0,1,0,1,0,0,1,1977.79,157.0,387646,0,0,38057
2,144324,3,2,261,20,0,0,0,0,1,0,0,0,7216.2,130.5,2886480,0,0,34075
2,35844,2,1,222,4,0,1,0,0,0,0,1,1,8961.0,111.0,143376,0,0,56698
3,100687,3,3,380,12,0,0,0,0,0,0,0,0,8390.58,126.67,1208244,1,0,51617
3,28365,3,4,206,8,0,0,0,0,0,1,0,1,3545.62,68.67,226920,1,0,47104
2,142098,3,2,342,2,0,0,0,0,0,1,0,1,71049.0,171.0,284196,0,1,51631
1,103303,2,4,218,2,0,1,0,0,0,1,0,1,51651.5,218.0,206606,1,1,38757
3,33523,2,2,257,4,0,0,1,0,0,0,1,0,8380.75,85.67,134092,0,0,57129
2,146554,2,4,210,11,1,0,0,0,1,0,0,1,13323.09,105.0,1612094,1,0,39507
3,117105,4,2,200,11,1,0,0,0,0,0,0,0,10645.91,66.67,1288155,0,0,48980
1,53888,3,1,73,17,0,0,0,0,1,0,0,1,3169.88,73.0,916096,0,0,28244
3,118884,2,2,332,13,0,0,0,1,0,1,0,1,9144.92,110.67,1545492,0,0,51172
4,111968,3,2,95,3,0,0,0,1,1,0,0,0,37322.67,23.75,335904,0,1,53406
1,55110,2,2,93,7,0,1,0,0,0,0,1,1,7872.86,93.0,385770,0,0,37060
2,136565,2,3,335,3,1,0,0,0,0,0,1,1,45521.67,167.5,409695,1,1,54966
1,192266,2,4,298,7,0,0,0,0,0,0,0,1,27466.57,298.0,1345862,1,0,36846
3,87001,3,1,338,6,0,0,1,0,0,0,0,1,14500.17,112.67,522006,0,0,59543
3,44767,4,4,194,17,1,0,0,0,0,1,0,0,2633.35,64.67,761039,1,0,39301
2,34550,2,4,241,8,0,0,0,0,0,0,0,0,4318.75,120.5,276400,1,0,48014
3,149905,2,1,303,13,0,0,0,0,1,0,0,1,11531.15,101.0,1948765,0,0,47459
4,139042,2,3,364,3,0,0,0,0,0,0,1,1,46347.33,91.0,417126,1,1,65606
1,103315,4,2,344,9,0,0,1,0,0,0,1,0,11479.44,344.0,929835,0,0,49946
1,100494,3,3,145,7,0,0,0,0,0,0,1,1,14356.29,145.0,703458,1,0,32678
4,132424,3,3,377,19,0,1,0,0,0,0,0,0,6969.68,94.25,2516056,1,0,53932
3,118855,3,2,283,3,0,0,0,0,0,0,1,1,39618.33,94.33,356565,0,1,58373
4,87681,3,4,227,19,0,0,0,0,0,0,1,0,4614.79,56.75,1665939,1,0,44877
3,106489,2,2,371,10,1,0,0,0,0,0,1,0,10648.9,123.67,1064890,0,0,56002
4,185249,4,1,273,12,0,0,0,1,0,1,0,0,15437.42,68.25,2222988,0,0,49620
2,135546,2,2,218,9,0,0,0,0,0,1,0,0,15060.67,109.0,1219914,0,0,42736
4,197573,4,4,144,4,0,0,1,0,0,0,0,1,49393.25,36.0,790292,1,0,46614
4,33900,3,3,298,6,0,0,0,0,0,0,1,1,5650.0,74.5,203400,1,0,65043
3,19126,4,3,373,4,0,0,1,0,0,0,0,0,4781.5,124.33,76504,1,0,66363
1,116198,2,2,131,3,0,0,0,1,0,0,1,0,38732.67,131.0,348594,0,1,40952
2,84303,2,1,127,15,0,0,0,1,0,0,1,0,5620.2,63.5,1264545,0,0,32732
1,184066,3,4,343,4,0,0,0,0,0,0,1,0,46016.5,343.0,736264,1,0,46671
2,72061,2,3,177,3,0,1,0,0,0,0,0,1,24020.33,88.5,216183,1,1,44325
2,21978,2,2,256,13,0,0,0,0,0,0,0,0,1690.62,128.0,285714,0,0,49011
3,61344,4,1,298,12,1,0,0,0,0,0,1,0,5112.0,99.33,736128,0,0,54628
3,51648,2,1,117,15,0,0,0,0,1,0,0,0,3443.2,39.0,774720,0,0,41489
2,6055,3,3,388,16,0,1,0,0,0,0,0,0,378.44,194.0,96880,1,0,55575
3,80582,3,3,337,9,0,0,0,0,0,1,0,0,8953.56,112.33,725238,1,0,57703
1,86214,2,4,284,10,0,0,1,0,0,0,0,0,8621.4,284.0,862140,1,0,42909
1,180948,3,1,359,20,0,1,0,0,0,0,1,0,9047.4,359.0,3618960,0,0,32906
1,112954,4,4,323,10,0,1,0,0,1,0,0,1,11295.4,323.0,1129540,1,0,40478
3,43725,4,1,156,2,0,0,0,0,0,0,1,0,21862.5,52.0,87450,0,1,56754
1,141327,2,1,250,12,0,1,0,0,0,1,0,0,11777.25,250.0,1695924,0,0,42764
2,58380,2,2,94,19,0,0,1,0,0,0,0,0,3072.63,47.0,1109220,0,0,29216
2,58333,4,3,291,9,0,0,0,1,0,0,0,1,6481.44,145.5,524997,1,0,50289
4,47459,3,1,118,17,0,1,0,0,0,0,1,1,2791.71,29.5,806803,0,0,44632
1,121518,2,4,244,17,0,0,0,1,0,0,1,1,7148.12,244.0,2065806,1,0,27541
3,41163,2,3,380,3,0,0,1,0,0,1,0,0,13721.0,126.67,123489,1,1,63761
3,170043,3,4,343,6,0,0,0,0,1,0,0,0,28340.5,114.33,1020258,1,0,53853
4,89730,2,3,104,2,0,0,0,0,0,1,0,0,44865.0,26.0,179460,1,1,54438
4,24476,3,3,286,8,0,1,0,0,1,0,0,1,3059.5,71.5,195808,1,0,61367
1,73580,3,1,278,2,0,0,0,0,0,0,0,0,36790.0,278.0,147160,0,1,50001
1,110576,3,2,229,4,0,0,1,0,1,0,0,1,27644.0,229.0,442304,0,0,44964
4,91593,3,1,76,15,0,1,0,0,1,0,0,1,6106.2,19.0,1373895,0,0,43697
2,114071,3,3,338,5,0,0,0,1,0,0,0,1,22814.2,169.0,570355,1,0,56675
3,119832,4,1,195,9,1,0,0,0,0,0,0,1,13314.67,65.0,1078488,0,0,47300
3,143579,3,1,394,2,0,0,0,0,0,0,0,1,71789.5,131.33,287158,0,1,64511
3,148190,4,3,159,16,0,1,0,0,0,1,0,0,9261.88,53.0,2371040,1,0,38127
4,186601,3,3,111,4,0,0,0,0,0,0,0,0,46650.25,27.75,746404,1,0,51687
5,73682,2,1,228,20,0,1,0,0,0,0,1,1,3684.1,45.6,1473640,0,0,53274
3,190248,4,1,271,11,0,0,0,0,0,0,0,0,17295.27,90.33,2092728,0,0,47710
2,96713,2,1,351,6,0,0,0,1,0,0,0,0,16118.83,175.5,580278,0,0,55691
4,109060,3,4,357,10,0,0,0,0,0,0,0,1,10906.0,89.25,1090600,1,0,55962
1,140486,3,1,160,8,1,0,0,0,1,0,0,1,17560.75,160.0,1123888,0,0,35481
1,88030,2,4,194,16,1,0,0,0,0,1,0,0,5501.88,194.0,1408480,1,0,31568
4,125360,3,2,195,20,0,0,1,0,0,0,0,0,6268.0,48.75,2507200,0,0,45374
2,90973,2,4,121,9,0,1,0,0,0,1,0,0,10108.11,60.5,818757,1,0,33608
1,198209,3,1,172,10,0,0,0,0,0,0,1,0,19820.9,172.0,1982090,0,0,35597
1,140009,3,2,256,4,0,0,1,0,0,0,1,1,35002.25,256.0,560036,0,0,45341
4,41731,4,4,274,17,0,0,0,0,0,0,0,0,2454.76,68.5,709427,1,0,49795
3,174737,2,4,83,6,0,1,0,0,0,0,1,1,29122.83,27.67,1048422,1,0,38829
3,153572,3,3,173,12,1,0,0,0,0,1,0,1,12797.67,57.67,1842864,1,0,40636
2,119360,2,2,186,2,0,0,0,0,1,0,0,0,59680.0,93.0,238720,0,1,46207
4,6750,4,3,373,2,1,0,0,0,0,0,0,0,3375.0,93.25,13500,1,1,67484
4,70018,2,2,162,9,0,0,1,0,0,0,1,0,7779.78,40.5,630162,0,0,52256
2,140099,4,4,213,16,0,0,0,1,0,1,0,1,8756.19,106.5,2241584,1,0,34530
2,141817,2,3,179,11,0,0,0,0,0,1,0,1,12892.45,89.5,1559987,1,0,41141
1,197803,2,1,232,4,0,0,1,0,0,0,1,1,49450.75,232.0,791212,0,0,40048
4,91984,4,4,122,16,0,1,0,0,0,1,0,1,5749.0,30.5,1471744,1,0,44249
3,112983,3,2,72,5,0,0,0,0,0,1,0,0,22596.6,24.0,564915,0,0,46233
4,33451,3,2,137,14,0,0,1,0,0,0,0,1,2389.36,34.25,468314,0,0,53152
2,98743,3,3,315,12,0,1,0,0,0,1,0,1,8228.58,157.5,1184916,1,0,43875
4,76474,2,3,207,18,1,0,0,0,0,0,1,0,4248.56,51.75,1376532,1,0,43673
4,197608,2,2,377,6,0,0,0,1,0,0,0,1,32934.67,94.25,1185648,0,0,59505
3,17150,3,4,356,5,0,1,0,0,0,0,1,1,3430.0,118.67,85750,1,0,64381
4,18406,2,3,135,3,0,0,0,0,1,0,0,0,6135.33,33.75,55218,1,1,58434
2,155853,2,1,394,7,0,1,0,0,0,0,1,1,22264.71,197.0,1090971,0,0,54554
1,193489,3,2,224,18,0,1,0,0,0,0,1,1,10749.39,224.0,3482802,0,0,29125
3,121047,4,1,156,9,0,0,0,1,0,0,0,1,13449.67,52.0,1089423,0,0,46957
3,128971,2,2,102,12,0,0,0,0,0,1,0,1,10747.58,34.0,1547652,0,0,40283
3,108157,2,1,137,14,0,0,1,0,0,0,1,0,7725.5,45.67,1514198,0,0,42255
1,23325,2,4,256,12,0,0,1,0,0,0,0,1,1943.75,256.0,279900,1,0,41604
3,99415,2,2,261,8,0,1,0,0,1,0,0,0,12426.88,87.0,795320,0,0,52288
2,145508,4,4,282,3,0,0,0,0,0,0,0,1,48502.67,141.0,436524,1,1,47366
2,22669,3,3,157,16,0,0,0,0,0,0,0,0,1416.81,78.5,362704,1,0,41872
3,132385,2,2,177,8,0,0,0,1,0,1,0,0,16548.12,59.0,1059080,0,0,47151
4,77010,3,4,309,17,1,0,0,0,0,0,1,0,4530.0,77.25,1309170,1,0,50334
1,137915,2,1,285,19,0,0,1,0,1,0,0,1,7258.68,285.0,2620385,0,0,38276
2,55812,4,4,246,5,0,0,0,1,0,0,0,1,11162.4,123.0,279060,1,0,51883
2,21059,3,2,122,12,0,0,0,0,0,0,1,1,1754.92,61.0,252708,0,0,39700
1,91269,4,4,399,12,0,0,1,0,0,0,1,0,7605.75,399.0,1095228,1,0,45158
4,176840,2,1,118,15,0,0,0,1,0,0,0,1,11789.33,29.5,2652600,0,0,39002
4,30395,4,1,183,10,0,0,1,0,0,0,1,1,3039.5,45.75,303950,0,0,58006
2,25202,4,1,164,20,1,0,0,0,0,0,0,1,1260.1,82.0,504040,0,0,35728
4,149345,2,3,94,17,0,0,0,0,0,0,0,1,8785.0,23.5,2538865,1,0,35697
4,184961,2,2,201,8,1,0,0,0,0,0,0,0,23120.12,50.25,1479688,0,0,48464
4,108235,3,1,248,8,0,0,0,0,1,0,0,0,13529.38,62.0,865880,0,0,58533
1,50510,2,3,214,8,0,1,0,0,0,0,0,1,6313.75,214.0,404080,1,0,40603
4,92945,3,1,267,19,0,0,0,1,0,1,0,1,4891.84,66.75,1765955,0,0,55491
2,75649,4,4,394,12,0,0,0,0,0,0,1,1,6304.08,197.0,907788,1,0,52675
2,111723,4,2,153,13,1,0,0,0,1,0,0,0,8594.08,76.5,1452399,0,0,36626
1,7881,3,4,226,14,0,0,1,0,0,0,1,1,562.93,226.0,110334,1,0,37793
2,50913,2,3,154,17,0,0,0,0,1,0,0,0,2994.88,77.0,865521,1,0,38544
1,116860,2,4,322,3,0,0,0,1,0,1,0,0,38953.33,322.0,350580,1,1,43997
2,89785,4,4,141,18,0,0,0,0,1,0,0,1,4988.06,70.5,1616130,1,0,32587
2,67457,3,1,292,15,0,0,0,0,1,0,0,1,4497.13,146.0,1011855,0,0,47266
4,171415,4,4,345,9,0,0,1,0,1,0,0,1,19046.11,86.25,1542735,1,0,53952
4,198461,4,1,352,9,0,0,0,1,0,0,1,0,22051.22,88.0,1786149,0,0,60570
2,144728,2,1,333,13,0,0,0,1,0,0,0,0,11132.92,166.5,1881464,0,0,45916
4,10741,3,2,315,20,0,1,0,0,0,0,1,1,537.05,78.75,214820,0,0,57576
4,152733,4,3,130,17,1,0,0,0,0,0,0,0,8984.29,32.5,2596461,1,0,37712
4,102091,2,3,328,10,0,1,0,0,0,0,1,1,10209.1,82.0,1020910,1,0,55620
1,33690,4,3,76,18,0,0,0,1,0,1,0,1,1871.67,76.0,606420,1,0,30161
3,37833,4,1,257,8,0,0,1,0,0,1,0,0,4729.12,85.67,302664,0,0,60252
4,107566,2,3,73,4,0,0,0,0,1,0,0,0,26891.5,18.25,430264,1,0,53877
3,76240,2,1,300,11,0,0,0,0,0,1,0,0,6930.91,100.0,838640,0,0,53757
2,111898,3,2,202,9,0,0,1,0,1,0,0,0,12433.11,101.0,1007082,0,0,45085
3,82711,4,3,194,6,0,0,0,1,0,0,0,1,13785.17,64.67,496266,1,0,49328
3,193213,3,1,84,11,0,0,0,0,0,1,0,1,17564.82,28.0,2125343,0,0,39398
3,44023,2,3,82,7,0,0,0,0,0,0,0,1,6289.0,27.33,308161,1,0,44900
1,45209,2,3,187,8,0,0,0,0,0,0,1,0,5651.12,187.0,361672,1,0,38581
2,98590,4,2,309,16,1,0,0,0,0,0,0,1,6161.88,154.5,1577440,0,0,40561
4,91612,3,4,332,15,1,0,0,0,0,0,1,0,6107.47,83.0,1374180,1,0,52467
4,85522,3,3,75,19,0,0,0,0,0,0,0,0,4501.16,18.75,1624918,1,0,39064
1,116654,4,2,389,4,0,1,0,0,0,0,0,0,29163.5,389.0,466616,0,0,54331
4,150512,4,3,300,17,0,0,1,0,0,1,0,1,8853.65,75.0,2558704,1,0,50827
2,124107,3,3,99,7,0,0,1,0,0,0,0,0,17729.57,49.5,868749,1,0,39775
3,144032,2,3,91,11,0,0,1,0,0,1,0,0,13093.82,30.33,1584352,1,0,37906
4,27462,2,3,225,18,0,0,0,0,0,1,0,0,1525.67,56.25,494316,1,0,46466
4,22821,4,4,187,18,1,0,0,0,1,0,0,0,1267.83,46.75,410778,1,0,44846
4,193844,3,4,262,6,0,0,0,1,1,0,0,0,32307.33,65.5,1163064,1,0,51634
2,163330,3,3,264,15,0,0,0,1,0,0,1,0,10888.67,132.0,2449950,1,0,34920
4,97889,3,3,237,4,0,0,0,0,0,0,0,0,24472.25,59.25,391556,1,0,61166
1,93952,2,2,308,9,0,0,0,1,0,0,1,0,10439.11,308.0,845568,0,0,42834
3,198596,2,2,313,10,0,0,1,0,0,0,0,0,19859.6,104.33,1985960,0,0,47969
4,158187,3,1,138,17,0,1,0,0,1,0,0,0,9305.12,34.5,2689179,0,0,39417
3,123066,3,4,164,15,0,0,0,0,1,0,0,0,8204.4,54.67,1845990,1,0,39074
2,182505,4,3,146,20,1,0,0,0,0,0,0,0,9125.25,73.0,3650100,1,0,26367
4,84364,4,4,240,5,1,0,0,0,0,0,0,1,16872.8,60.0,421820,1,0,57119
1,75077,3,2,70,6,0,0,0,0,1,0,0,1,12512.83,70.0,450462,0,0,35806
1,45644,3,4,131,4,1,0,0,0,1,0,0,0,11411.0,131.0,182576,1,0,41225
3,67643,2,4,276,13,0,0,1,0,0,0,1,0,5203.31,92.0,879359,1,0,51626
2,18311,3,3,223,9,0,0,0,1,1,0,0,0,2034.56,111.5,164799,1,0,48857
4,134466,4,3,343,11,0,0,1,0,0,0,0,1,12224.18,85.75,1479126,1,0,55852
2,35531,2,2,117,6,0,0,0,0,0,0,1,1,5921.83,58.5,213186,0,0,46453
1,19588,4,3,206,12,0,0,1,0,0,0,0,1,1632.33,206.0,235056,1,0,39111
4,54416,4,2,70,19,0,0,0,1,0,1,0,0,2864.0,17.5,1033904,0,0,43667
3,148452,2,2,304,16,0,1,0,0,0,0,1,0,9278.25,101.33,2375232,0,0,43282
1,178717,4,1,325,15,0,0,0,0,0,0,0,0,11914.47,325.0,2680755,0,0,41597
3,153890,3,1,176,14,0,1,0,0,1,0,0,0,10992.14,58.67,2154460,0,0,45953
3,166929,4,1,242,20,0,0,0,0,0,1,0,1,8346.45,80.67,3338580,0,0,38945
3,26711,2,4,199,14,0,1,0,0,0,0,0,0,1907.93,66.33,373954,1,0,43675
2,141169,2,1,363,9,0,0,0,0,0,0,1,1,15685.44,181.5,1270521,0,0,52231
4,121348,2,3,109,5,0,0,0,0,0,0,0,1,24269.6,27.25,606740,1,0,48675
4,164465,4,3,85,5,0,1,0,0,0,1,0,0,32893.0,21.25,822325,1,0,45822
3,27076,3,1,196,10,0,0,0,0,0,0,1,1,2707.6,65.33,270760,0,0,53738
1,89274,2,4,272,17,0,0,0,1,0,1,0,1,5251.41,272.0,1517658,1,0,33706
4,62609,3,2,203,8,0,0,1,0,0,0,0,1,7826.12,50.75,500872,0,0,53943
3,165389,2,4,328,14,0,0,1,0,1,0,0,1,11813.5,109.33,2315446,1,0,45415
3,63480,3,4,83,17,0,0,0,1,1,0,0,0,3734.12,27.67,1079160,1,0,40158
2,12044,3,2,135,6,0,0,0,0,0,0,0,0,2007.33,67.5,72264,0,0,48699
4,60486,3,2,264,2,0,0,0,0,0,0,0,1,30243.0,66.0,120972,0,1,63814
3,60162,2,2,183,12,0,0,0,0,0,0,0,0,5013.5,61.0,721944,0,0,48901
1,34882,4,3,228,10,1,0,0,0,0,0,1,1,3488.2,228.0,348820,1,0,42292
2,59078,4,2,230,13,0,1,0,0,0,1,0,0,4544.46,115.0,768014,0,0,46044
4,63734,4,2,323,20,0,0,0,0,0,1,0,0,3186.7,80.75,1274680,0,0,51298
1,113730,3,4,84,13,0,0,1,0,0,1,0,0,8748.46,84.0,1478490,1,0,27267
4,179898,2,4,106,8,0,0,0,0,0,0,0,0,22487.25,26.5,1439184,1,0,45683
3,92985,3,1,224,17,0,1,0,0,0,1,0,0,5469.71,74.67,1580745,0,0,49067
3,49028,2,4,96,13,0,0,0,0,0,0,0,1,3771.38,32.0,637364,1,0,39844
2,187403,3,2,81,18,0,1,0,0,0,0,1,0,10411.28,40.5,3373254,0,0,23455
2,103938,2,3,136,12,0,1,0,0,1,0,0,1,8661.5,68.0,1247256,1,0,36334
4,123319,2,4,99,19,0,0,0,1,0,0,0,1,6490.47,24.75,2343061,1,0,40897
2,37543,2,4,165,19,0,0,0,0,0,0,0,0,1975.95,82.5,713317,1,0,36818
4,129279,3,2,284,8,0,0,0,0,1,0,0,1,16159.88,71.0,1034232,0,0,54673
2,34362,4,4,263,6,0,0,0,0,1,0,0,0,5727.0,131.5,206172,1,0,52352
1,163387,3,4,204,9,0,0,0,1,0,0,1,1,18154.11,204.0,1470483,1,0,37355
1,163818,3,2,359,17,0,0,1,0,0,1,0,1,9636.35,359.0,2784906,0,0,35831
3,146129,2,4,101,13,0,0,1,0,0,0,0,0,11240.69,33.67,1899677,1,0,35365
4,47915,2,3,108,12,0,0,0,0,0,1,0,0,3992.92,27.0,574980,1,0,52588
2,157133,4,1,275,16,0,0,0,0,0,0,0,0,9820.81,137.5,2514128,0,0,39264
2,56370,4,4,112,3,1,0,0,0,0,0,1,0,18790.0,56.0,169110,1,1,42297
2,170229,2,3,328,10,0,0,0,1,1,0,0,1,17022.9,164.0,1702290,1,0,47476
3,116375,4,4,318,6,0,0,1,0,0,0,1,0,19395.83,106.0,698250,1,0,50698
2,147394,4,1,143,12,0,1,0,0,1,0,0,1,12282.83,71.5,1768728,0,0,37313
4,74812,2,2,388,4,0,0,0,0,0,1,0,1,18703.0,97.0,299248,0,0,67795
3,39017,3,1,365,9,0,0,0,0,0,1,0,1,4335.22,121.67,351153,0,0,58237
3,61792,4,4,343,14,0,0,0,0,0,0,1,1,4413.71,114.33,865088,1,0,50867
1,163814,2,1,392,11,0,0,0,0,1,0,0,1,14892.18,392.0,1801954,0,0,44514
4,134198,4,1,259,11,1,0,0,0,0,0,1,1,12199.82,64.75,1476178,0,0,57929
2,22629,4,2,207,8,0,0,1,0,1,0,0,0,2828.62,103.5,181032,0,0,47303
1,133614,2,4,371,2,0,0,0,0,1,0,0,1,66807.0,371.0,267228,1,1,50566
3,144317,4,1,380,10,0,0,0,0,0,1,0,1,14431.7,126.67,1443170,0,0,56404
3,101950,4,1,351,8,0,0,0,0,0,1,0,1,12743.75,117.0,815600,0,0,57784
2,179942,4,2,235,13,0,1,0,0,1,0,0,0,13841.69,117.5,2339246,0,0,39621
2,69829,3,3,347,13,1,0,0,0,1,0,0,0,5371.46,173.5,907777,1,0,48279
4,15588,3,4,95,17,0,1,0,0,1,0,0,1,916.94,23.75,264996,1,0,43586
1,136514,4,3,142,6,0,0,0,0,0,1,0,0,22752.33,142.0,819084,1,0,37828
4,110280,2,3,184,10,0,0,0,0,0,1,0,1,11028.0,46.0,1102800,1,0,48714
3,45721,4,2,120,10,0,0,1,0,0,0,0,0,4572.1,40.0,457210,0,0,50030
2,173217,4,2,240,20,0,0,0,0,1,0,0,1,8660.85,120.0,3464340,0,0,36990
2,15599,3,4,337,4,0,0,0,0,0,0,0,0,3899.75,168.5,62396,1,0,60613
2,77594,3,3,72,6,0,1,0,0,1,0,0,0,12932.33,36.0,465564,1,0,35679
4,139011,3,1,279,15,1,0,0,0,0,1,0,0,9267.4,69.75,2085165,0,0,50411
3,27149,4,3,370,6,0,0,0,1,0,0,0,1,4524.83,123.33,162894,1,0,59199
2,132616,4,2,184,12,0,0,0,0,0,0,0,1,11051.33,92.0,1591392,0,0,37659
3,146280,2,1,236,7,0,0,1,0,0,0,1,1,20897.14,78.67,1023960,0,0,53751
5,114034,4,1,334,3,0,1,0,0,1,0,0,0,38011.33,66.8,342102,0,1,69079
2,185564,4,2,296,4,0,1,0,0,0,1,0,0,46391.0,148.0,742256,0,0,47769
4,25951,3,1,220,3,0,0,0,1,0,0,1,1,8650.33,55.0,77853,0,1,64881
2,184992,3,3,337,16,0,0,1,0,0,0,1,0,11562.0,168.5,2959872,1,0,38566
1,51766,3,2,185,12,1,0,0,0,1,0,0,1,4313.83,185.0,621192,0,0,34088
